customer_id,full_name,ssn,email,account_number,account_balance,credit_score,has_defaulted
CUST_004853,John Perkins,408359602,,ZKJP09676088680110,23635.04,361.0,0
CUST_004854,Kenneth Cooper,880-68-1089,,TMWR98286287956329,47115.97,568.0,0
CUST_004855,Aaron Thomas,290-85-2690,christopher74@example.com,EXZF42998119441284,22164.01,358.0,0
CUST_004856,Michael Boyd,238-40-2976,matthewthompson@example.com,IWMH68924452678895,54123.91,393.0,0
CUST_004857,Kimberly Ayers,572-49-8749,michael87@example.com,CPRQ10524904394799,225.32,477.0,0
CUST_004858,Stephen Castillo,107277185,mjohnson@example.org,FYUY98014813729329,62579.99,322.0,0
CUST_004859,Mr. Raymond Norman MD,324-21-0560,matthewgarner@example.net,GTXV81673435180448,41151.64,339.0,0
CUST_004860,Raymond Hall,647-66-9832,kimberlygonzalez@example.net,TFEF68808484056068,23432.33,362.0,0
CUST_004861,John Morales,430-36-1877,robertburns@example.org,KQMM64431418195896,18592.49,439.0,0
CUST_004862,Terry Miller,181-17-9684,jose80@example.net,NWRF93372406559672,30201.04,388.0,0
CUST_004863,Tim Turner,852-99-4761,valerie92@example.net,QQHO97854550922306,14897.95,609.0,0
CUST_004864,Joshua Morris,341-29-4356,melissa41@example.org,BBZJ35739253639228,53108.95,784.0,0
CUST_004865,Brian Stanley,315-84-4117,blairrebecca@example.org,KESN64146741181568,51738.79,772.0,0
CUST_004866,Maria Camacho,510-73-0341,qlopez@example.net,TTOE93567684037141,61363.69,418.0,0
CUST_004867,Katherine Olson,696-56-9997,veronica44@example.net,MEHG88870406102982,66155.26,508.0,0
CUST_004868,Cindy Bell,652-77-0414,christine07@example.net,PVTG97063566064041,64376.97,335.0,0
CUST_004869,Jamie Allen,092-31-8137,williamsashley@example.org,VDLJ25189714977792,48176.73,371.0,0
CUST_004870,Kendra Rhodes,135579842,josephedwards@example.net,BPKM24275024987020,13713.32,410.0,0
CUST_004871,William Sanchez,536-61-0584,bradleystewart@example.org,NJCE21653363095785,50137.94,496.0,0
CUST_004872,Amy Sanders,192-86-5675,bmiller@example.net,UGHR91210494032489,6604.56,455.0,0
CUST_004873,Breanna Leblanc,895941598,maria84@example.org,PGZG21740657561673,3564.51,607.0,1
CUST_004874,Grant Garcia,622-19-5661,boonenancy@example.net,CGWU02332959278819,36061.11,311.0,0
CUST_004875,Colleen Garcia,052-79-5238,joy34@example.net,DPDL67951735927257,46187.74,818.0,0
CUST_004876,George Walton,117-55-6441,andrew41@example.net,AFQA99567362617193,1778.02,,0
CUST_004877,Eric Bruce,283317461,ambersnyder@example.net,GGNP97274351131906,18300.66,569.0,0
CUST_004878,Wendy Smith,709-50-6755,moralori@example.com,HOFO04472101493800,67024.62,786.0,0
CUST_004879,Kevin Martinez,528-80-1927,sherry79@example.com,VAQQ41361059028024,25679.81,457.0,0
CUST_004880,Jennifer Huff,285-30-7150,,ZKBN37895252769721,61825.97,513.0,0
CUST_004881,Juan Hall,682-48-0714,leroydixon@example.org,IKAI10329342335519,48007.98,378.0,0
CUST_004882,Tami Brewer,187-45-6117,sheila29@example.org,KLGZ54587710449798,3642.71,750.0,1
CUST_004883,Devin Flores,347-94-8743,lchavez@example.com,RVSW66901258160554,42786.5,688.0,0
CUST_004884,Donna Clark,791-06-2832,rebeccasmith@example.com,QOSL93492097824904,1214.6,653.0,0
CUST_004885,Thomas Singleton PhD,001-39-9775,thompsondaniel@example.net,ICQN36737793548930,72572.53,706.0,0
CUST_004886,Gail Flynn,349-65-2211,dianawilliams@example.net,QBIR95783169792230,18210.3,772.0,0
CUST_004887,Kelli Walker,129-02-0393,ygardner@example.net,JVFA43362214940698,61318.81,327.0,0
CUST_004888,Jessica Beasley,812236641,stacyhernandez@example.com,PYFB32143555198221,41737.2,502.0,0
CUST_004889,Christina Medina,150-68-0707,marktaylor@example.com,BGFK07271809846997,56324.03,645.0,1
CUST_004890,Jacob Wagner,253-94-5018,julie78@example.org,EHWZ76296558174244,40399.21,838.0,0
CUST_004891,Randall Poole,471-54-5048,kimberlysmith@example.com,FMVF49914430143876,24796.56,305.0,0
CUST_004892,Aaron Sampson,086-86-0658,gsellers@example.org,JUUI59233364190937,24039.2,444.0,0
CUST_004893,Cameron Curry,212-12-6005,eholmes@example.com,RTKD69781686472081,23385.56,415.0,0
CUST_004894,Phyllis Davila,129-86-6205,cathy10@example.net,EGZE81283184456942,58520.09,519.0,1
CUST_004895,David Peters,146-14-8343,clarktabitha@example.org,ZZOC42171815209418,31841.6,511.0,0
CUST_004896,Thomas Martinez,165-63-4806,nvilla@example.net,NRFL75336588966219,47435.4,448.0,1
CUST_004897,Timothy Ramirez,035-37-9410,wardjessica@example.org,NHXP60249328289908,30545.19,749.0,0
CUST_004898,Elizabeth Wilson,172-66-6074,maria45@example.org,QOFK75504410452427,38553.18,791.0,1
CUST_004899,Ralph Green,360-46-7645,johnroach@example.com,WIXW99729277995420,6169.41,339.0,0
CUST_004900,Ryan Jimenez,647-95-4058,renee24@example.org,AUSZ75324249420962,42919.1,792.0,0
CUST_004901,Christina Porter,230-18-8373,gmoore@example.com,GUUY15986667469196,38221.76,413.0,0
CUST_004902,Allison Stein,743-64-2462,michellevillegas@example.net,EVAZ23424422991724,12958.83,415.0,0
CUST_004903,Derek Mayer,074-70-5504,smullen@example.net,JSHU04598181504978,4988.22,690.0,0
CUST_004904,Michelle Johnson,038-53-5864,gabriellamedina@example.com,OFHT85794201631599,65747.52,377.0,0
CUST_004905,Ebony West,397-99-4410,aherring@example.org,OVLZ28977789451007,58593.4,649.0,0
CUST_004906,Lisa King,340-70-3336,haleysmith@example.org,JCJE47993956196775,18994.43,707.0,0
CUST_004907,Chelsey West,687557193,marissa16@example.net,IHHD87535702267824,63621.66,537.0,0
CUST_004908,Jessica Sanchez,635-71-6083,katelynmata@example.org,KNUR60177850774215,21400.12,579.0,0
CUST_004909,Brittany Walton,415535769,,RFGA07462926406142,26240.01,720.0,0
CUST_004910,Gwendolyn Garcia,645049640,kim84@example.org,EXEX22615769604952,6010.59,723.0,0
CUST_004911,Chelsea Fleming,348-65-1228,pwilson@example.net,XEHW75231953192106,16151.26,835.0,0
CUST_004912,Tiffany Johnson,332-20-6789,knelson@example.com,POTR05304300411956,51630.15,755.0,0
CUST_004913,Jessica Ramirez,087-06-2743,robert07@example.org,MBGV41667201707601,39898.49,356.0,1
CUST_004914,Raymond Lee,531042166,mendozaclayton@example.com,HINR25801941667720,73477.94,498.0,0
CUST_004915,Paul Schwartz,352-34-8521,littleamanda@example.net,DCPM54630448384701,51064.1,669.0,0
CUST_004916,Pamela Bautista,783-92-0361,bryan22@example.net,RDZK57800334280465,59199.41,319.0,0
CUST_004917,Michelle Shaw,769510549,,EJMW28862526753490,13755.87,785.0,0
CUST_004918,Amber Green,885326384,yolanda50@example.com,ROBC18997190719691,36269.57,638.0,0
CUST_004919,Renee Parrish,520-15-0691,crossbryan@example.org,WGXF98187417312743,60753.23,663.0,0
CUST_004920,Marcus Lewis,328-96-3243,christopher07@example.com,TPGD01148842469013,21673.12,386.0,1
CUST_004921,Scott Johnson,413-75-2241,qmorris@example.net,DZDG28428642009529,72673.58,745.0,0
CUST_004922,Nicole Davis,285-49-2399,turnermichael@example.net,DGXJ04854550257176,7974.57,368.0,0
CUST_004923,Christopher Hill,139-46-3779,jacksonamber@example.org,SNSC59140492867950,49500.93,591.0,0
CUST_004924,Steven Pacheco,714-22-0206,tranjoseph@example.net,STUM43278812816904,8374.5,719.0,0
CUST_004925,Tracey Perry,060-50-6158,ocoleman@example.org,VOXJ49859841076860,68163.24,826.0,0
CUST_004926,Emily Johnston,560016285,qfischer@example.net,BMMK95690652753836,2986.81,392.0,0
CUST_004927,Mr. John Klein,511454709,faithharrington@example.com,SNUT36100171250660,51073.15,590.0,0
CUST_004928,Charles Griffith,697-11-7956,emily42@example.net,IGTN41514256219093,55251.91,341.0,0
CUST_004929,Anthony Lopez,443-80-4101,johnlopez@example.org,QFPM13175090800600,22281.04,588.0,0
CUST_004930,Stuart Foster,292-83-8470,angelasolomon@example.org,KKOA65094094895479,66772.53,551.0,0
CUST_004931,Stacy Thompson,541-85-2530,kimberly30@example.net,GHMC92519175643162,60924.75,506.0,0
CUST_004932,Caitlin Cook,738-69-8300,rzimmerman@example.org,RHNY39246493399349,53327.11,715.0,0
CUST_004933,Joseph Duncan,441-05-0369,tjones@example.com,DIAO38780971317479,3144.98,441.0,0
CUST_004934,Dawn Mccann,661-45-6890,kelly70@example.org,DOYG26987966491260,53178.64,398.0,0
CUST_004935,Kyle Howard,840-67-4902,bartonchristine@example.com,QROL80014476223819,54535.59,366.0,0
CUST_004936,Joshua Hernandez,400-83-3487,pcisneros@example.com,RYTJ49093596228540,50472.75,834.0,0
CUST_004937,Hannah Fox,140-68-6038,josephkrueger@example.com,ZFOH43347255603020,36316.91,423.0,0
CUST_004938,John Fox,401-16-5879,tzuniga@example.net,IJJJ91285040618804,18963.53,690.0,0
CUST_004939,Christopher Wilson,195075901,sullivanscott@example.net,ZIIE54060437822171,37615.22,361.0,0
CUST_004940,Melissa Sandoval,405-85-9701,eroth@example.com,VUWE56673490900477,57442.2,801.0,0
CUST_004941,Jennifer Manning,248-56-4020,jeremyhouse@example.org,ORDP67499767976814,40769.82,644.0,1
CUST_004942,Amy Johnson,454-41-5041,mackeileen@example.net,RSFA91448965987118,35955.38,599.0,0
CUST_004943,Natalie Hudson,343-09-5971,marshalldean@example.org,PGBR55846528651584,3766.21,423.0,0
CUST_004944,Larry Simmons,164-03-1926,alexpatel@example.org,ZGKH08071313094692,11340.22,331.0,0
CUST_004945,Peter Ayala,086197509,lhorton@example.net,LADK05599697374206,72854.98,361.0,0
CUST_004946,Daisy Flores,825-45-5934,matthew55@example.org,NHKC61405568429628,40356.27,669.0,1
CUST_004947,Amanda Ponce,129-42-3197,lynn68@example.net,SMZS77232641818347,42617.36,669.0,0
CUST_004948,Kelly Francis,713-39-0473,,XTZL96089538772242,39485.29,,0
CUST_004949,Daniel Gross,787724522,fbrown@example.org,DMIQ76150725897740,55749.29,309.0,0
CUST_004950,Pamela Mendoza,400-85-1962,michael59@example.org,QDHA91845143091286,3021.56,551.0,0
CUST_004951,Luke Ford,230556641,mmoore@example.com,LUVK04246178826960,54854.72,745.0,0
CUST_004952,Nathan Gonzalez,423-43-4861,deborahward@example.org,IOXQ43272670159890,59941.41,335.0,0
CUST_004953,Christopher Olson,208-03-0376,joshua83@example.net,VKSU63089578713505,19984.65,458.0,0
CUST_004954,Antonio Garcia DDS,356881281,charles48@example.org,BXHZ05232635644336,32739.48,719.0,1
CUST_004955,Mary Jordan,177-80-9005,jarmstrong@example.com,EIHZ12755756793770,35345.28,593.0,0
CUST_004956,Gloria Decker,073-38-9252,janet68@example.org,XXST43385459999557,9558.99,782.0,0
CUST_004957,Cynthia Greer,545-38-9042,zprice@example.net,CAIN74577191933831,11592.06,405.0,0
CUST_004958,Susan Adams,379383458,brownmeghan@example.com,ZWUY88815037858573,-236.32,341.0,0
CUST_004959,Kathleen Hines,314-19-2797,justinthompson@example.org,NFJY22741762081920,13535.65,483.0,0
CUST_004960,Dana Wolf,659-70-8169,vcarpenter@example.org,CZUH49876322865204,63309.33,698.0,0
CUST_004961,Susan Lawrence,625-69-2759,,HUAK10509497725402,27526.88,753.0,0
CUST_004962,Jennifer Davis,387796267,nmartinez@example.org,FBJD45910274897524,74931.65,772.0,0
CUST_004963,Brooke Brown,032107739,jasonnewman@example.net,NTNQ31309987862792,28272.85,643.0,0
CUST_004964,Brad Brown,713-03-5184,jacqueline49@example.org,IHJU21206255280182,34606.32,790.0,0
CUST_004965,Tommy Lewis,268-79-9474,bharrington@example.net,IDGW79837427915335,56884.25,325.0,0
CUST_004966,Thomas Ibarra,610-92-9897,jessicagordon@example.org,RPLM62556180215839,29657.75,717.0,0
CUST_004967,Laurie Ballard,364-22-5027,hollybennett@example.com,VVVR31602448741116,15891.0,564.0,0
CUST_004968,Christopher Jones,136-32-8295,erica69@example.net,WXVG46740134287221,57886.46,832.0,0
CUST_004969,Todd Gilbert,762607982,rebeccaramirez@example.com,VSAC37479324352348,16043.27,480.0,0
CUST_004970,Jeffrey Barry,702587973,ayu@example.com,SYFQ50636068382053,60648.44,782.0,0
CUST_004971,Debra Grant,508042578,ymason@example.net,SXNI87334929138941,40512.98,619.0,0
CUST_004972,Kelly Moore,467454827,heathercruz@example.org,XKLP09174196140450,55601.3,311.0,0
CUST_004973,Robert Abbott,084-93-7960,patrickirwin@example.net,WLZH24074361584564,8846.11,850.0,1
CUST_004974,Gregory Woods,811-11-1916,friedmankathleen@example.org,QPBN70703930662747,47413.61,384.0,0
CUST_004975,Mark Hall,873-21-6030,scastro@example.org,YARM13833395782503,454.42,775.0,0
CUST_004976,Matthew Monroe,023-97-0914,phillipsjoshua@example.org,SAEM38001137080798,46785.61,416.0,0
CUST_004977,Shannon Martinez,829-12-4126,uashley@example.net,CNHI08919745918574,66970.23,695.0,0
CUST_004978,Jeff Mays,386-28-6968,kristen51@example.com,QICE38042720509142,62315.91,447.0,0
CUST_004979,Diana Robinson,756029939,,HNVX92211520827481,34499.34,461.0,0
CUST_004980,Steve Stewart,644-75-3721,yhill@example.com,ZSQI42584275814911,61705.03,502.0,0
CUST_004981,Timothy Smith,133-32-7304,crawfordcrystal@example.net,MHNV62385340218737,26880.8,509.0,0
CUST_004982,Todd Clark,054-19-9428,gmendez@example.com,FCOJ53314532158081,47492.27,338.0,0
CUST_004983,Ryan Sanchez,422-75-3922,kristinafoster@example.com,FNAT06201335775016,68679.89,830.0,0
CUST_004984,Patricia Mccall,554-32-5813,peckchristy@example.net,VUFG43008731280727,17470.7,396.0,0
CUST_004985,Vanessa Serrano,413652702,cproctor@example.org,OCNP14445505617056,72278.38,671.0,0
CUST_004986,Chase Mitchell,275-23-5739,jonathanmyers@example.net,MENW35601309646788,382.09,746.0,0
CUST_004987,Cheyenne Green,804-42-3483,james32@example.org,SUOR11875081677951,50167.63,337.0,0
CUST_004988,Miguel Scott,083-58-3100,davidsanchez@example.net,FTXD99813852551160,35062.86,604.0,0
CUST_004989,Dillon James,558-26-8617,jennifer05@example.net,LDXK16492010491210,41743.3,666.0,0
CUST_004990,Dale Rivera,728862456,kcook@example.com,BSWH34271050908971,24788.66,617.0,0
CUST_004991,Joyce Jones,734-04-2876,jeffery06@example.com,VGCY63254043651123,26111.46,710.0,0
CUST_004992,Andrea Davis,572-75-6892,david69@example.com,OYYT18543811507420,73926.98,533.0,0
CUST_004993,Ashley Hall,783-88-1627,thomasdickerson@example.org,HAUJ76339858340756,45.31,656.0,0
CUST_004994,Carla Valentine,593-56-9623,omiller@example.net,FMBB34292861492917,49520.45,676.0,0
CUST_004995,Nicholas Gomez,617-37-6971,mwilliams@example.org,XLWW02887033736365,3544.94,393.0,0
CUST_004996,Matthew Allen,689-74-0545,orivera@example.org,ZIBT44036841923438,14903.8,685.0,0
CUST_004997,Joseph Benitez,281-24-6949,ellenmorgan@example.com,KAVH77765850336665,49089.29,772.0,0
CUST_004998,Angela Reed,483900632,alanevans@example.org,HRKH04188711702339,14940.13,817.0,0
CUST_004999,Jennifer White,341024046,pmosley@example.org,OZFV28809680759383,49898.65,305.0,0
CUST_005000,Debra Castillo,822-11-5772,taylorshannon@example.org,OMAT39803498520573,40928.02,,0
CUST_005001,Justin Ruiz,520-72-1768,shawn49@example.net,EFIH09458108585825,73200.28,457.0,0
CUST_005002,Rebecca Moore,841-28-9679,moorepaula@example.org,HXMR83762650764939,41600.35,502.0,0
CUST_005003,Joseph Clark,258-01-4305,katherine58@example.org,YSWI85454149116897,20594.18,795.0,1
CUST_005004,Lisa Russo,866-09-6395,ashley15@example.net,DSES27302945784930,1252.27,502.0,0
CUST_005005,Michelle Adams,441-83-2641,david92@example.org,YHTT00081197765071,52897.97,,0
CUST_005006,Colleen Maldonado,251-84-2224,fharris@example.org,YPKZ90390138412845,36558.6,552.0,0
CUST_005007,Peter Reid,316-45-9695,brooke11@example.com,IHBY35444377554370,18748.09,805.0,0
CUST_005008,Deborah Jenkins,894-25-2432,uhenry@example.net,ZZJT95006000225856,57492.57,358.0,0
CUST_005009,Angela Foster,130-68-0886,xgriffin@example.com,NUJV52967824984348,37338.6,330.0,0
CUST_005010,Oscar Johnson,488-19-7903,robert84@example.net,KXDH02562608359399,41261.0,753.0,0
CUST_005011,Clinton Henry,741-64-7517,taylor36@example.net,KHVG00506826163593,44302.83,814.0,0
CUST_005012,Matthew Johnson,242-29-5972,shaun50@example.org,ACQP28129613579964,2776.4,712.0,0
CUST_005013,Frank Malone,464-11-8762,,YRSJ49912610254885,55891.44,359.0,0
CUST_005014,William Taylor,148146044,andradesusan@example.org,DSLU71414794534312,62066.71,699.0,0
CUST_005015,Donna Hawkins,629-95-4099,uriley@example.com,HLSE46812095205917,69740.59,605.0,0
CUST_005016,George Marshall,215247035,gaineswesley@example.org,LRJP13361391155763,24413.24,414.0,0
CUST_005017,Mallory Baxter,714-37-8484,kevin53@example.com,MOHQ66932692807222,17252.66,762.0,0
CUST_005018,Willie Carrillo,199-97-3111,,HVNB48556739538746,22930.77,597.0,0
CUST_005019,Robert Nguyen,716-86-3392,burtontroy@example.org,DVOU55742173080686,15501.29,712.0,0
CUST_005020,Travis Lane,133-81-1929,kramercheryl@example.com,SEZJ76525386306315,8750.69,383.0,0
CUST_005021,Tony Smith,687-20-5678,khernandez@example.org,HZZX79157488259363,73868.48,543.0,0
CUST_005022,Brian Rios,492-84-8186,stacyhernandez@example.net,QKDY32899433796287,26011.66,718.0,0
CUST_005023,Brandon Wright,578-48-2022,sschwartz@example.com,GFDM78776990210745,67672.03,345.0,0
CUST_005024,Michael Morales,158-71-4020,westjermaine@example.com,GWPE90992016582610,16231.62,521.0,0
CUST_005025,Mark Murphy,807723114,muellerwanda@example.com,OXLQ40618252822528,29782.5,402.0,0
CUST_005026,Sarah Campbell,846-56-7414,carlosthompson@example.com,JZEH85931484075903,64626.82,471.0,0
CUST_005027,Mary Duncan MD,656-38-8780,thomasandrew@example.org,RUSQ79017143859715,372.91,331.0,0
CUST_005028,Wendy Gibbs,860-15-9020,thomasjuan@example.net,CTZX80993758855237,6648.11,394.0,1
CUST_005029,Charles Ingram,424-47-2803,tiffany08@example.com,ETTY03723210311399,60535.67,602.0,0
CUST_005030,Mark Rojas,361416057,danielwood@example.net,VEPH94168730212292,46723.16,682.0,0
CUST_005031,Scott Carlson,230743174,suttonallison@example.org,OQHR55508637679694,60879.91,527.0,0
CUST_005032,Christopher Nichols,081-15-9471,,FAOZ49320053514984,32199.01,,0
CUST_005033,Cynthia Lopez,154-70-0206,lhill@example.net,APYS07834736462576,71068.0,508.0,0
CUST_005034,Jonathan Acosta,286-45-4133,amyelliott@example.org,FIWZ65268132469748,67991.51,674.0,0
CUST_005035,Sara Anderson,763-90-3175,mgates@example.org,AELS26757313354927,5821.57,525.0,0
CUST_005036,Casey Ruiz,374-09-3683,louis40@example.com,NRCJ54912343357961,26152.59,438.0,0
CUST_005037,Brian Stewart,066-53-2142,pattersonchristina@example.net,QEEY61550976128437,2621.82,353.0,1
CUST_005038,James Davis,604227697,mistygarcia@example.net,HHVN08431703466520,70140.35,782.0,0
CUST_005039,Jeffery Ryan,255-57-5870,nguyendonna@example.com,EWZZ39130431122918,33396.92,307.0,0
CUST_005040,Jessica Eaton,732-71-0637,orodriguez@example.com,OOCR31640744862701,73613.93,724.0,0
CUST_005041,Jacob Bird,058-19-3243,tlawrence@example.org,ULUL07516043625328,68722.18,697.0,0
CUST_005042,Charles Taylor,072-09-3785,greenmelissa@example.net,GRKS91672998985756,36524.19,395.0,0
CUST_005043,Patricia Bradshaw,665-79-1180,amandahendrix@example.net,BIXF63481421134833,4292.17,383.0,1
CUST_005044,Charles Sullivan,877-68-7790,lori33@example.org,URYT19648120003389,48202.77,535.0,0
CUST_005045,Mr. Timothy Robinson,331-96-1652,ythompson@example.org,JBQE90198146654819,3976.19,632.0,0
CUST_005046,Scott Fox,007-35-6154,jane75@example.org,KYDC22510558587833,53908.57,438.0,0
CUST_005047,Joshua Burgess,026-15-8567,gentryterri@example.com,DXTV97384131975290,61107.56,649.0,0
CUST_005048,Norman Thomas,398-54-3510,alexandrariley@example.org,YQRS53008146365589,74731.44,407.0,0
CUST_005049,Brittany Clark,447476844,,NHHW34438543893844,42589.4,714.0,0
CUST_005050,Anthony Anderson,676-93-5356,,IYBB06824059125810,11827.44,366.0,0
CUST_005051,Rachel Lopez,291-38-6616,peterreilly@example.com,AZAP97991215342151,38674.44,714.0,0
CUST_005052,Stacey Meyer,030996842,wgarza@example.org,PUVI84350912611108,57535.29,559.0,0
CUST_005053,Melanie Morales,140860697,arthurcasey@example.net,QSCV36830603648366,40354.21,377.0,0
CUST_005054,Chelsea Carr,147-39-9936,lshaw@example.com,YRLL79468996045672,57968.74,541.0,0
CUST_005055,Anthony Powell,814-07-1691,emmahernandez@example.com,ZFJQ00115180236615,26105.97,713.0,0
CUST_005056,Timothy Marsh,541-30-2750,nguyenmaria@example.com,VSOL38375829760229,68105.47,813.0,0
CUST_005057,Cynthia Arroyo,531-51-3091,sue81@example.org,ZVUX54569651201633,25206.26,742.0,0
CUST_005058,Kathy Pham,567427902,nelsongabriella@example.com,NVSD74107450051190,62398.33,341.0,0
CUST_005059,Christina Johnson,319-81-5284,sandraortega@example.org,FCOA85184506053000,10302.18,316.0,0
CUST_005060,Gregory Casey,450-50-6573,zjenkins@example.org,YVYJ41425515386571,32951.23,741.0,0
CUST_005061,Lisa Miller,491-21-6255,benjaminlove@example.com,LTJM89318468046464,21217.94,715.0,0
CUST_005062,John Medina,095013053,williamsamber@example.org,CXFH04249779141198,14241.46,398.0,0
CUST_005063,Chad Hernandez,134-19-7141,karen81@example.org,JQWL89821713774430,73520.96,710.0,0
CUST_005064,Michelle Taylor,887153123,khubbard@example.com,MMSE18732138267153,38665.82,314.0,0
CUST_005065,Randall Williams,231-63-2021,cassandralewis@example.com,KVRX14418524288269,60401.18,697.0,0
CUST_005066,Rachael Baird,364053248,perryjennifer@example.net,CILL40512923919081,40280.82,745.0,0
CUST_005067,Billy Herrera,656-11-7110,rachelsanders@example.com,QNWY47695729527829,60497.48,709.0,0
CUST_005068,Jessica Small,493-38-8626,ellisstacy@example.org,RUFL07250849857171,30686.35,347.0,0
CUST_005069,Daniel Smith,170-80-8140,oharper@example.net,AOBS12001202858747,36575.89,602.0,0
CUST_005070,Patrick Stanley,098-47-4709,charles06@example.net,ITTO34638183973363,71364.34,511.0,0
CUST_005071,Cathy Lowe,342428664,zwagner@example.net,XMMM52465109920220,72057.31,648.0,0
CUST_005072,Jamie Jimenez,359345981,carol24@example.com,KAHV24496726877206,38835.42,835.0,0
CUST_005073,Kylie Gilbert,355771495,calvin36@example.net,YNQJ28802895721362,13071.34,670.0,1
CUST_005074,Amanda Smith,739286561,derek15@example.net,YHHZ77853334370403,26678.53,533.0,0
CUST_005075,Steven Horton,675-50-6660,schwartzaaron@example.com,WRTP08909677636362,20050.73,723.0,0
CUST_005076,Robin Sampson,022039470,galvanashley@example.com,FVSF73220627842076,49623.06,548.0,0
CUST_005077,Donna Pierce,567-03-8182,ronaldjackson@example.org,GZIU76767287394470,5932.4,450.0,1
CUST_005078,Dana Robinson,474-03-0733,raymond43@example.org,RSBD45474329862120,16579.67,411.0,0
CUST_005079,Monica Walker,362-54-8923,medinataylor@example.net,EQIX22216291041023,20718.32,331.0,0
CUST_005080,Caroline Russell,794-57-3442,heatherchung@example.org,HUXU05382903279946,19525.56,501.0,0
CUST_005081,Amy Adams,374704474,vthomas@example.com,NKSE39818218074100,57035.46,454.0,0
CUST_005082,John Lopez,343-48-5568,tracy67@example.com,FJPA82768621403809,8164.17,843.0,0
CUST_005083,Katie Smith,211524139,amclean@example.com,YDJK71126087702989,64844.79,,0
CUST_005084,Samantha Daniels,186-70-4507,imiller@example.org,CPDL00280573128501,50920.51,692.0,0
CUST_005085,William Hancock,255-66-5903,hunterkayla@example.net,TPZZ42442057023756,34468.89,745.0,0
CUST_005086,David Stephens,300-23-7443,pmorrow@example.org,TCYN55164434749415,72916.48,655.0,0
CUST_005087,Michael Barker,410-81-2072,jeffrey20@example.org,LHEA37248841469469,38962.22,845.0,0
CUST_005088,Brittany Thompson,631-73-6426,qstrickland@example.com,EWRE43435816522894,10756.58,618.0,0
CUST_005089,Karen Johnson,450-36-0145,warnerlisa@example.org,MABJ04589996470981,8315.01,777.0,1
CUST_005090,William Anderson,799-31-7126,donald07@example.org,ZVWN21611751633073,24499.46,555.0,0
CUST_005091,Shannon Foster,702-04-5166,zcowan@example.net,NHQK66978483630005,38064.22,783.0,0
CUST_005092,Nicholas Trujillo,029-83-1228,grahamkristine@example.net,NEWC17251576435547,28166.66,687.0,0
CUST_005093,Rachel Pena,870-48-1810,franktodd@example.org,EVGI51343115001818,22091.72,812.0,0
CUST_005094,Kelly Smith,655-20-1600,fdudley@example.com,HPQK44387526119103,23162.15,373.0,0
CUST_005095,Brian Howard,504-72-3659,lindaproctor@example.net,YTSQ23030182529644,26673.03,494.0,0
CUST_005096,Richard Erickson,425942142,bookeremily@example.com,THDI70422578815021,6693.77,335.0,0
CUST_005097,Shane Conner,741-11-4497,opeterson@example.net,SMUO53447561953172,59171.6,569.0,0
CUST_005098,Daniel Fuentes,526-30-0341,lopezmelissa@example.com,SEVA39283681404819,5662.27,593.0,0
CUST_005099,John Friedman,315-62-5875,travisatkinson@example.org,UOLS75276348678032,22594.78,772.0,0
CUST_005100,Elizabeth Rodriguez,069-55-1159,kevincruz@example.net,VVGA37915439115890,45730.94,790.0,0
CUST_005101,Samantha Bates,212-32-8287,samantha95@example.net,BGCO13760221240564,61310.93,583.0,0
CUST_005102,Brenda Velasquez,892-38-6869,jeffreyjohnson@example.com,KGOR31021451865635,45952.44,329.0,0
CUST_005103,Michael Evans,785-93-5948,twood@example.org,YFEA75484375792888,22342.12,601.0,0
CUST_005104,Madison Pratt,808723617,michael08@example.net,QPVT56139000774802,52426.7,723.0,0
CUST_005105,Selena Crosby,510-09-1280,henrysamuel@example.org,GEEP52224046314754,69910.66,824.0,0
CUST_005106,Thomas Huffman,272-71-7760,longtony@example.org,DYOB60908898742958,9377.95,675.0,0
CUST_005107,Christopher Carroll,863-55-7730,derekparker@example.com,MDEL24178450439491,32501.42,524.0,0
CUST_005108,Jonathan Adams,406-94-1424,rosalesryan@example.com,FQXK09596616908467,71419.65,515.0,0
CUST_005109,Samantha Herrera,105-63-3189,robinsonjohn@example.com,EMEB69851246847370,23772.72,341.0,1
CUST_005110,Janet Baldwin,547-15-2890,lynchwilliam@example.org,VAXQ21190120874167,8383.28,619.0,0
CUST_005111,Amanda Taylor,397-72-7379,cwilliams@example.net,CUNS39679020356379,59715.46,774.0,0
CUST_005112,William Hill,237-47-4810,bobrien@example.net,SUGD46207174563788,34157.72,526.0,0
CUST_005113,Stephanie Mcdonald,026099391,ywatkins@example.net,HHTG19004369655400,29867.36,303.0,0
CUST_005114,Dorothy Peterson,584-74-7765,rwhite@example.com,XIRX52567339119769,64037.95,458.0,0
CUST_005115,Dr. Brittany Rogers,650-02-2348,alicia02@example.org,ESEB18362720721795,9092.96,517.0,0
CUST_005116,Megan Meyer,404-13-1792,qkoch@example.org,HGKH68285342445512,35797.48,567.0,0
CUST_005117,Evan Grant,555-70-4969,wbruce@example.org,HYWN64103600315484,44701.6,502.0,0
CUST_005118,Anthony Smith III,607-03-9360,abennett@example.net,OMYT84857087075792,43760.33,741.0,0
CUST_005119,Elizabeth Manning,150-25-5804,fstewart@example.com,UKBS26366334688393,49340.03,706.0,0
